src,in_src,out_src,dst,in_dst,out_dst,bound,runtime,profit
5260660,103,101,975696,27,88,2,9,0.28
417136,259,119,91277,2170,362,1,5,3.59
9136665,6,187,51452616,45,120,2,10,0.45
13718348,29,80,20424042,9,146,1,5,0.53
25553127,10,81,2792357,20,91,3,86,0.93
4939334,84,137,4778075,117,168,4,1134,1.38
158449,165,242,14459009,26,287,1,6,1.18
445393,316,366,1024421,427,77,1,6,2.75
91238,254,120,6729510,123,188,2,8,1.99
161519,259,364,63070239,17,90,1,5,3.03
7152740,13,99,603775,101,174,2,9,2.09
1759437,101,114,38471818,151,88,4,1113,1.54
274551,703,188,25263520,24,84,1,5,2.92
63799834,2,144,4600975,156,112,3,650,0.85
16502128,12,127,19490790,71,93,4,803,2.9
52823876,15,175,19281111,137,95,1,5,1.32
41138872,128,100,57828902,33,213,4,601,0.8
54264659,6,78,48115518,59,112,1,4,1.74
111069,458,204,23040820,18,103,1,5,1.27
52721260,97,100,48770686,116,145,4,899,1.52
303427,119,138,30275656,913,578,4,5268,0.63
2775130,155,127,21730962,17,89,4,712,2.0
911848,101,126,627823,68,84,1,6,2.23
3237982,62,98,57955,167,118,1,5,0.4
6693313,32,82,9392640,47,87,4,474,0.07
13216684,110,98,374709,146,91,4,1146,2.61
1193765,64,84,4340992,137,91,4,1040,2.46
12786687,24,121,3858005,94,93,2,10,2.88
3083760,92,175,95491,340,150,3,885,0.56
9941327,77,112,47199687,18,85,2,9,1.07
2140162,133,83,55661,223,364,4,1463,0.68
4742965,6,143,4707121,170,699,4,1351,1.93
488952,619,89,36609216,1,79,1,5,0.66
53810021,0,77,689551,241,110,1,5,2.22
1544075,94,155,246089,652,280,2,13,1.83
340998,26,191,2037006,63,96,4,1317,1.04
1785846,11,78,3122784,33,101,2,8,0.48
4797449,13,103,7806857,55,107,4,766,1.57
4874444,37,542,2618050,4,153,3,30,0.26
5571470,19,81,414488,84,96,3,360,0.5
2274158,132,114,9102862,50,79,2,9,1.4
64968426,7,83,32323277,44,78,1,4,1.81
1462873,283,80,51509669,3,162,4,347,1.12
29449831,23,90,518575,362,225,2,11,1.03
1601542,8,646,2770568,23,91,2,11,2.17
384080,192,152,9915835,24,113,1,6,1.57
22411272,35,99,24472836,6,90,2,8,0.44
94941,168,128,1990364,98,280,4,1089,0.59
33053820,32,189,752593,562,238,3,1015,0.67
4179595,252,100,30799710,104,150,4,1033,1.66
61833782,24,253,158441,268,81,2,10,2.52
1049572,119,157,32310783,4,79,1,5,1.48
295860,471,303,54743916,2,233,4,64,0.19
934135,50,86,23208418,163,143,1,5,1.56
40488254,4,105,33462688,33,333,3,142,0.31
31273,156,182,4974066,5,89,2,8,1.76
2290804,12,1495,19044187,26,141,3,116,2.28
13218758,94,162,681620,934,411,1,5,1.48
37446174,56,142,13372642,11,106,3,49,0.07
41973511,76,231,7771252,13,91,1,5,0.8
472248,221,113,13000159,62,83,1,4,2.26
60880206,36,108,35242539,56,78,1,4,0.52
338651,18,102,17738726,16,88,1,5,0.24
39667485,42,100,29810,41941,990,1,5,0.19
220262,157,80,4720454,5,280,3,29,0.77
38333183,26,97,166173,338,321,3,421,1.85
39316696,4,128,14088822,61,78,3,256,0.14
3603144,111,94,29932,581,346,4,3173,0.69
2312863,178,102,4156767,38,91,4,602,0.73
40946408,6,239,29147,273,222,2,10,1.53
3125118,7,128,14992430,10,134,3,49,0.4
3294646,45,115,1653322,115,99,1,5,1.02
484950,177,116,45114429,33,164,1,4,3.5
25404976,21,97,46519479,0,175,1,4,1.72
56285291,100,177,4265985,236,594,2,8,1.3
623767,23,96,1373604,72,104,4,733,1.3
3589660,11,113,45330992,8,97,3,36,1.14
17507160,9,78,1179187,104,92,4,878,0.8
12629962,4,121,21704160,56,104,4,772,0.26
27941103,57,134,238346,126,98,4,1180,2.75
4156377,47,99,58985395,93,147,3,339,1.47
73518,150,107,91476,202,144,2,9,1.03
39071,610,239,27965409,5,632,3,27,0.33
3126596,54,136,57955,167,118,4,1174,0.31
431147,117,153,16203968,81,101,1,5,0.36
22300023,12,118,32121,237,112,2,9,0.21
428172,54,87,133062,999,233,1,4,0.6
5983226,15,107,100340,711,250,2,12,2.36
62032,303,141,12902631,23,87,3,95,2.35
2452535,75,83,8415497,33,427,2,8,2.84
1798808,36,99,276776,143,244,2,8,1.54
2744006,14,80,4113784,46,92,2,8,2.11
6732954,25,85,5259077,97,94,1,4,0.75
7024425,9,107,1211820,178,102,4,1128,0.15
25777893,8,115,58182915,16,268,2,7,0.72
195468,113,450,644184,255,188,4,2982,1.65
1057497,8,94,5096985,597,253,2,11,1.83
2262276,112,96,13106286,135,135,4,976,0.53
68552980,1,270,3255163,93,148,4,1489,0.9
285632,383,502,26131,427,160,4,4190,1.55
36572412,358,171,1846163,113,79,1,5,0.77
4140932,46,106,4990335,44,81,2,9,1.11
5030522,232,116,1854133,86,110,4,825,0.14
393194,165,134,57721018,8,378,3,36,0.36
780871,146,113,5886167,9,90,2,8,1.07
146062,173,174,51363991,36,187,1,4,1.66
2027247,2502,123,60189015,9,102,3,48,3.04
1573211,27,152,33199709,27,127,1,5,0.18
23724216,12,90,571303,53,81,2,8,0.49
38286927,9,229,46736596,17,445,1,6,0.27
4118497,17,212,1979060,117,148,1,5,0.7
192829,18,218,3622888,34,125,3,145,0.08
20585206,3,85,49131996,3,83,1,5,1.42
33799154,56,88,19660968,20,114,1,5,1.4
30839971,48,96,897867,31,308,2,8,1.2
3559113,135,252,262232,218,129,2,10,0.01
38856361,67,102,55837796,2,115,2,8,1.87
11451853,25,93,424627,161,127,1,4,0.38
633818,55,144,22892157,34,84,2,8,1.33
987561,8,523,8530127,30,93,4,2309,0.99
52536379,2,83,60764330,7,111,3,35,0.85
2827660,2,166,1122415,162,89,1,5,0.02
2252465,141,110,15903162,126,78,1,4,1.6
29803616,66,123,17421426,2,204,1,5,1.8
38064346,4,130,58575985,83,105,1,5,1.84
32212,2543,991,13912427,281,98,2,12,0.94
62701247,27,79,40573410,149,159,2,9,1.21
171051,135,120,3064088,34,78,2,9,0.47
22616761,56,331,2204977,72,133,3,187,0.98
833177,171,161,13893101,33,80,4,893,1.43
2250414,93,78,1978673,35,89,1,4,1.75
28523,1274,214,164126,160,284,2,9,0.97
1370066,252,151,8885900,2,108,1,5,1.55
10812754,80,208,43449137,67,89,4,1340,1.14
20359624,12,88,544429,117,94,4,1096,1.54
40229421,139,138,1059253,75,110,1,5,0.08
65838392,15,100,25457,1144,243,3,505,1.27
33649285,30,77,48115518,59,112,2,8,0.01
2062503,50,131,5734437,21,86,1,5,0.74
6554910,34,89,2528904,44,82,2,9,0.98
36834565,42,88,33047487,4,168,3,26,3.04
1688400,13,90,5998304,21,95,3,106,1.57
18700472,62,116,174689,146,86,4,1290,1.45
35241478,23,217,3481650,48,91,4,913,1.3
436766,394,225,6780061,56,112,2,9,2.45
26725151,6,430,29024072,107,79,3,556,0.62
9888972,36,88,585179,83,103,1,5,2.09
45273536,95,137,33589774,71,102,3,317,0.85
4084872,89,125,392127,189,110,4,1385,2.0
2014561,59,235,19374924,11,106,2,9,0.69
13272950,46,99,62117,281,218,3,445,3.09
16784384,25,137,10960787,47,110,3,278,1.58
7029914,525,125,1964542,64,107,3,255,2.49
31208,43,88,896601,53,91,1,5,3.86
1052306,18,189,59148682,14,175,4,961,1.84
196925,127,106,39851093,2,137,3,16,1.96
2164937,444,128,323082,39,96,3,166,2.14
44983998,142,172,1425654,11,127,4,522,1.9
49947771,9,104,6092467,22,110,1,5,0.47
18525588,22,193,661094,960,98,3,811,1.37
12234888,18,112,51220321,26,81,3,135,0.44
48866819,13,82,7008886,807,180,1,4,1.31
2027786,27,251,4592301,11,98,4,1181,0.67
12176330,20,84,58589,183,216,1,5,0.06
46428451,30,165,42065424,161,220,4,1444,1.35
9614893,60,78,106721,79,102,4,729,1.67
51792981,4,218,62543832,0,78,2,9,1.67
15389541,91,124,3674134,806,166,4,3817,0.66
28954100,1,86,54309999,9,91,2,8,0.96
74193,28,85,556220,115,144,4,936,1.4
12585628,67,174,21544,880,206,4,5170,0.54
180372,148,80,11081694,64,113,4,617,1.1
4243560,36,84,172666,65,84,1,5,2.09
54047772,23,107,57673071,3,118,1,5,0.42
8612991,58,149,281978,381,149,3,724,1.48
472163,279,101,11731132,64,93,1,5,2.77
28269,608,399,1513886,223,103,2,10,1.03
407597,380,164,55647965,7,84,2,8,1.09
33765789,15,89,46279016,171,170,3,376,1.32
273456,144,164,2636500,128,88,2,9,1.5
1061639,139,103,1836500,62,123,4,762,0.47
54419627,66,80,29134646,41,93,4,468,3.77
60114161,6,128,8113000,25,84,2,8,1.49
200977,183,121,2633034,250,177,3,510,0.34
5043637,349,350,4218190,160,78,3,656,2.4
6711323,15,137,5754929,115,104,2,9,1.25
18759800,9,104,18459211,3,79,4,539,2.32
19039834,5,106,1322817,77,101,4,713,0.27
16070466,80,180,797798,155,178,3,742,1.18
2596728,15,349,35758983,7,100,1,6,0.26
736703,321,138,19875689,91,119,2,10,0.88
58597443,102,130,12703112,38,174,2,9,0.03
37060748,0,98,1077884,53,114,4,790,0.96
10562348,17,100,845323,43,94,3,200,0.86
1148408,245,173,35366590,9,96,4,846,1.11
3489887,214,115,68181779,6,90,2,8,0.83
2732495,210,123,22572,436,690,4,2633,0.07
610682,187,119,25984829,48,150,1,5,1.39
35276829,4,207,1216093,71,80,2,9,1.17
2470535,52,88,1354475,114,210,1,5,0.41
23772249,2578,541,36937535,4,116,2,11,1.27
32511084,10,85,5619768,96,210,2,8,0.05
33973939,4,285,594636,38,87,2,11,1.05
58409474,2,132,48578661,65,90,2,9,2.53
63106528,15,130,1174146,35,148,1,5,0.35
731773,162,86,60380718,90,208,3,395,0.2
30623838,15,168,67268917,1,553,1,5,0.33
21866737,19,99,4228942,11,81,4,503,1.16
1602954,86,100,922078,169,125,1,5,1.04
2800722,124,106,3635710,163,241,3,503,1.64
64507484,27,174,57064532,20,88,1,5,0.96
10898176,4,135,23562,112,241,2,9,0.36
5462198,12,165,1990633,122,139,4,1092,1.2
12143276,184,137,26771191,10,104,1,5,0.28
58293759,9,95,11296483,80,87,3,354,0.31
1095695,418,168,8562499,8,129,3,48,3.24
6147014,43,78,5756608,27,85,3,134,1.56
16264807,28,82,32121,237,112,4,1238,1.24
210868,1665,273,3867284,51,83,1,6,0.99
22141012,11,78,1315959,188,135,2,9,0.29
361388,21,579,9855233,18,108,4,1311,1.52
1030112,112,189,171198,664,169,2,12,2.27
2714650,63,101,107361,363,174,4,1974,0.47
14717016,22,90,33400284,64,106,1,5,0.85
1097229,49,133,27500367,1,103,2,8,1.13
18239606,18,78,24367633,11,176,4,437,1.79
1997919,70,95,4391688,196,135,3,387,0.07
1489496,417,189,23143451,18,116,2,8,0.94
4356241,24,89,1571672,174,79,1,5,1.07
4766265,64,100,19267071,57,85,4,716,2.03
5648697,23,85,639018,148,249,3,344,1.69
11358644,43,93,6595646,13,97,1,5,0.09
60828,215,159,12037297,127,99,4,1231,1.61
19520349,530,216,51613641,72,94,2,9,1.85
4959185,68,105,12795474,39,177,3,165,0.81
27498238,80,127,786743,173,232,1,5,1.21
50003099,49,78,2060013,10,108,3,69,0.06
5130675,32,107,4306453,20,89,1,5,1.03
43249218,15,108,11583326,29,99,2,8,0.4
34569548,75,136,5052645,65,103,1,5,1.65
1297702,67,81,2207795,388,97,2,10,2.18
1326180,87,110,56412699,12,89,3,54,1.03
775067,636,413,2572681,296,106,4,3401,0.19
42079191,5,168,373105,126,83,4,1314,0.74
1353538,33,102,42430882,54,77,4,700,1.01
147885,449,198,56884,653,136,3,889,2.49
4656182,56,202,1180712,50,79,1,5,0.2
15055530,80,90,34683806,21,80,4,522,1.26
43516607,61,99,306755,544,147,3,483,2.16
62662445,1,85,696491,97,135,4,406,0.65
35747720,14,114,94361,153,104,4,1089,0.72
28013,630,260,1810792,37,78,3,157,2.96
486876,202,117,2909127,571,169,3,508,0.97
3605195,17,110,560097,44,164,1,5,0.36
53965963,6,129,11460836,14,93,1,4,2.2
143834,128,108,434614,81,84,4,831,0.8
96156,197,112,64166918,4,1993,3,23,1.51
43085258,73,100,908088,12,92,1,5,2.57
1093365,10,85,205895,15,149,1,5,0.2
183459,638,187,48893820,10,270,4,654,1.42
30887717,55,100,39374548,19,88,1,6,1.01
994887,962,249,9468998,27,96,3,170,0.01
183349,413,123,1293614,202,95,2,10,0.29
384860,1551,311,592949,135,87,4,2139,1.93
32867909,4,198,2482880,82,111,3,409,1.16
42003757,43,107,67098069,59,118,3,262,2.67
21673504,67,262,4038081,102,79,4,1667,1.64
113070,624,308,1421187,77,135,4,1727,1.34
55770,919,241,40951030,54,81,4,1362,1.51
50580,187,135,15763693,3,79,3,22,2.15
442185,334,94,36910458,56,211,2,9,2.11
265823,261,104,57038749,0,97,3,8,2.47
23868856,365,137,13089967,14,116,3,94,1.18
5857326,39,91,17565638,8,94,3,39,0.6
47516037,79,246,3188738,61,118,2,10,1.74
44098050,3,89,2623191,128,146,4,895,0.95
3008762,25,86,749300,16,85,3,73,0.17
61445975,29,151,3665901,35,121,2,9,1.26
2698850,430,167,60617860,2,552,3,16,0.15
14243871,32,114,36511956,17,125,1,4,2.14
1846022,120,131,22787191,31,78,4,786,0.36
37002774,39,109,150030,176,171,1,5,1.76
1110837,102,163,17285153,2,155,4,62,1.37
2167098,751,288,25913,143,125,2,10,1.93
16154829,109,124,6771735,10,96,2,8,0.88
1818982,453,287,602614,66,135,3,318,1.68
43961037,15,391,43111568,79,96,4,2176,0.79
61958,123,87,6735840,6,119,4,339,2.72
57677,290,218,31673918,263,126,3,1050,0.53
96174,200,127,5214356,156,115,4,1253,1.47
665042,26,126,16725981,125,306,1,4,2.85
2901966,43,106,42773108,13,1038,2,8,1.31
5259060,141,137,13309821,81,106,1,5,0.77
18252023,67,235,34914417,7,78,3,37,2.74
43635453,25,118,12854679,60,138,2,10,1.45
6437644,52,238,19727024,794,122,4,4601,1.97
12028710,25,77,34270831,47,185,4,462,2.59
2706098,34,115,6448534,14,100,2,9,1.09
4162658,11,92,21651348,63,166,1,5,0.67
68003141,6,133,28812,86,122,4,897,0.63
21491601,39,163,11189188,10,86,4,332,0.66
60331135,20,135,866562,93,144,1,5,0.74
564180,139,94,6775750,19,193,2,9,1.05
4385068,14,148,35412379,227,214,3,461,0.91
981649,24,109,22771048,1,149,1,4,1.68
36898572,4,81,18434,624,226,1,5,2.28
6352351,3,81,17686401,8,132,2,8,1.73
247697,286,174,23487281,74,96,1,5,0.54
46374484,126,150,1437137,9,101,2,9,1.53
38306871,8,81,21213669,11,78,1,4,0.63
333440,662,251,1101485,53,92,3,249,2.6
64517872,4,78,40928723,22,111,3,97,1.34
129205,813,262,3773569,49,83,4,1425,0.42
186493,660,80,1533839,13,81,4,372,0.7
26463538,24,80,735580,25,77,4,458,1.37
462975,78,196,35987677,38,148,4,1127,0.14
597778,29,90,48248796,3,386,3,48,0.45
203426,578,180,20939717,129,98,1,5,1.82
1297520,52,86,12291944,57,96,4,620,2.47
186493,660,80,20496071,18,325,2,9,2.13
29975534,182,111,160138,62,82,4,828,4.04
3076627,71,84,79394,447,106,4,2444,0.4
1801433,70,79,13189498,56,150,2,8,1.51
19189,16415,756,591990,2,84,2,11,0.61
1537031,114,91,2064637,115,108,3,466,1.43
74154,302,229,529891,378,97,3,1206,1.25
36666249,59,93,917679,116,106,1,4,0.95
1274426,141,143,3236826,6,191,3,34,2.45
5204128,119,114,1042058,83,84,4,870,0.47
32885239,9,78,54335434,0,195,1,5,2.11
26224556,272,136,2332297,79,77,3,356,0.18
31715,445,235,2628367,39,125,1,6,2.1
866560,29,77,35584163,44,95,2,8,0.57
375670,491,219,87530,388,315,3,1191,1.35
37034283,44,151,10984126,43,487,3,195,2.62
6241857,96,106,1821809,51,79,4,658,0.28
38833452,5,116,2022612,28,107,3,117,2.63
11009906,112,175,153797,514,248,2,13,0.46
5874563,8,81,495066,56,86,1,4,1.26
49493324,17,87,81628,475,171,3,436,0.51
564120,314,187,29138285,32,86,4,1017,0.88
509851,850,256,36657717,92,128,4,1472,1.09
703648,122,178,1712219,89,146,1,5,0.78
818442,221,104,16697974,30,86,4,566,0.04
26823327,3,370,12848402,9,154,4,2037,1.63
798120,356,95,256924,228,124,3,508,1.74
4647288,65,81,32550780,15,83,3,75,0.88
5555925,3,90,548012,840,243,2,13,0.7
146806,289,107,38771517,23,78,1,5,0.18
11518297,67,91,4973619,83,179,4,825,1.56
396812,118,112,66587573,13,124,2,8,0.98
21514,164,101,1512086,91,80,4,884,0.92
11750182,134,110,902025,31,81,2,10,2.25
34511124,15,158,5566884,283,172,1,5,1.7
2069814,40,126,1899526,133,79,4,1204,1.31
2540805,261,152,1178150,54,98,2,8,1.57
8651058,41,79,44988969,7,240,1,4,1.56
16575110,81,77,874586,100,117,4,770,1.55
34954769,3,302,40523997,2,214,2,8,0.72
678794,86,237,46577666,10,149,2,8,1.7
3424063,164,322,208303,254,178,4,2595,0.11
316624,18,79,2522192,604,147,1,5,1.25
3567864,13,1044,12153718,64,78,1,5,0.56
38419860,10,283,3178253,55,99,4,1537,0.74
54567547,17,343,27739530,485,285,1,4,1.77
21043462,6,95,60606609,76,185,2,7,0.2
84782,136,131,229457,220,154,1,4,0.73
1026663,55,138,495009,87,102,4,972,2.77
62718427,17,159,301608,10,541,1,5,0.69
49643330,3,79,12281329,3,112,3,18,0.13
5045106,49,82,8946498,14,135,4,177,0.29
13761926,46,109,57280612,1,625,3,12,2.11
19798908,4,362,168623,348,131,4,3031,1.57
49595999,5,97,7503483,35,115,4,526,2.38
3088675,12,95,9002296,36,97,4,523,1.45
34191205,59,103,200685,7,81,2,9,1.09
55598161,11,247,54061052,7,297,1,8,0.27
343445,101,181,22722803,55,92,4,994,2.7
15342793,3,86,2073543,54,82,3,220,0.35
16278668,4,186,41817499,15,112,4,501,0.81
266215,427,490,5215689,56,178,2,9,1.38
39981617,14,111,1208672,43,86,3,182,2.72
39497653,6,78,16798415,131,135,1,5,0.59
5277535,22,89,26343041,17,145,2,7,0.05
10454397,53,112,40906980,2,93,4,299,1.94
198299,33,171,37415111,65,81,4,1006,1.74
242753,69,89,52174010,7,82,2,7,1.85
34565468,4,127,29166826,42,79,1,4,0.18
20304438,6,130,3750789,3,83,3,16,0.33
60537271,1,155,25055440,0,179,2,8,2.25
1393850,23,1331,56148,1568,279,1,10,0.41
1189373,184,142,63469,193,156,2,8,0.15
12999901,4,87,31496408,143,78,4,999,1.51
59195661,1,216,15945360,88,109,2,8,1.21
19737267,7,83,1605242,173,93,3,268,1.61
27868296,544,129,51866377,1,92,2,9,0.89
657623,74,107,4022053,363,112,4,1825,1.13
2254408,6,109,10194091,24,80,3,105,0.54
7024317,14,79,149549,226,237,2,10,1.74
60586044,12,79,35348118,9,115,3,41,1.02
17297121,81,83,108057,166,100,3,386,1.02
39252984,1,122,1313639,34,82,3,144,1.19
447621,1387,261,26941934,98,159,3,353,2.61
9145950,12,83,13363053,129,82,4,796,0.15
15653863,92,116,55582834,19,91,1,6,1.39
46197703,8,240,8136461,21,91,1,7,2.15
114719,72,248,26957940,183,132,2,12,2.55
252725,148,82,57035064,21,82,3,102,1.75
3780754,100,234,393936,129,107,3,588,1.0
39391174,0,159,60714346,5,121,1,5,1.43
5123185,24,79,46724133,16,118,2,9,1.44
1264263,138,86,41739713,67,99,3,289,1.22
518575,362,225,26543169,21,89,1,6,0.59
17737534,13,78,162176,61,132,4,716,2.36
205479,104,168,51300251,22,127,4,890,2.17
46521893,7,78,11374809,167,229,4,1012,1.5
19583939,2,109,9293418,85,137,1,5,2.88
21955841,322,129,50328762,110,325,4,1114,1.73
64597937,26,249,46975696,8,99,2,9,0.58
8506410,19,160,288166,212,128,1,5,1.14
14586268,16,114,30470199,31,107,3,123,0.92
1618108,136,136,21485670,34,187,2,8,2.41
434166,28,92,1257091,19,425,1,5,1.92
26198495,31,169,29496877,61,105,2,9,0.1
3014366,35,91,91871,265,144,4,1542,0.65
2164198,24,78,46945703,7,78,1,5,1.57
11058644,40,89,5372289,98,89,2,10,0.69
157553,67,446,31863,1389,189,3,2647,0.38
96688,115,83,701301,217,157,1,5,0.22
24128239,194,115,1692752,200,127,4,1564,0.92
16565371,6,84,48314548,38,211,3,191,0.32
4167467,12,137,1811262,211,153,1,5,1.64
565854,113,82,27988352,11,83,1,5,0.65
24002867,137,112,11319469,72,106,2,10,2.64
186260,448,168,12246003,73,85,2,11,2.55
36891121,9,208,23760865,63,157,1,5,0.07
30876109,28,89,72563,38,114,2,9,2.97
44019603,25,106,24703092,0,78,3,9,1.78
1085565,118,124,44944684,25,78,4,720,1.65
3539892,344,206,22030451,14,187,4,1025,0.82
115025,156,145,15093805,11,157,2,9,1.97
12187974,6,92,1701055,27,155,4,472,0.27
420334,507,87,56744404,19,89,3,103,0.1
4458074,56,99,54092782,51,122,3,246,2.23
35607113,5,143,47680562,8,267,1,5,1.89
31683483,7,138,30860865,57,87,1,5,0.02
261811,115,78,487911,298,183,4,1648,1.38
32635381,75,86,907781,58,127,1,5,1.19
3764547,10,540,27935,507,847,3,2227,1.0
2175190,36,79,127393,121,82,3,352,2.47
25893440,73,139,4172472,65,84,4,838,0.34
731111,632,204,48662833,102,121,2,9,0.04
4468597,16,90,12741336,25,151,1,5,1.04
7035688,17,90,76180,37,674,1,5,2.81
68403530,4,119,577897,566,144,1,5,2.54
44757,2061,269,3007603,38,590,3,192,0.45
86826,356,139,45069718,5,237,4,288,2.35
64124361,8,113,42818958,9,118,2,9,1.61
169148,150,228,11005084,11,81,2,8,0.6
12567981,7,91,69477,66,1035,4,738,0.57
23551489,14,117,1809884,63,93,2,8,0.14
64093,49,80,547811,93,178,3,371,1.01
54195602,2,82,43434435,184,96,4,1116,3.0
17135111,29,103,13733336,1,114,4,11,3.2
50320615,1,108,230859,359,151,3,579,0.05
125050,71,132,36872108,3,421,1,5,2.62
3972556,86,474,43519553,9,212,1,6,0.54
18133187,3,93,1702763,85,83,4,768,1.72
61450748,37,117,10398276,57,84,2,9,2.27
570325,62,81,27055937,3,113,3,19,0.06
7155027,73,114,143507,288,87,4,1613,0.34
19440907,27,80,13872150,24,146,1,5,1.41
7406038,38,77,424358,207,159,4,1365,2.65
710096,6,124,10519139,4,289,3,26,1.38
45353708,2,91,29115127,93,85,3,461,0.68
4961640,39,98,40709921,95,129,4,880,1.67
616412,92,101,261473,66,114,3,418,1.64
18564154,703,96,17234925,15,103,1,5,1.22
36165058,114,79,9365925,46,83,4,536,0.82
19891664,19,156,4384335,57,125,2,12,0.96
18879722,45,77,1492374,45,140,2,11,1.98
1141175,70,116,11780463,4,88,3,28,1.0
6834852,9,78,59114,114,78,1,6,1.76
54047327,161,271,3022169,81,111,1,6,1.47
4454054,36,77,342505,228,120,2,10,0.83
1510338,73,204,38289255,51,105,2,10,2.41
16916681,18,82,349252,486,194,1,6,0.08
1230837,33,77,15593497,2,152,1,5,1.52
1611078,90,130,54445202,67,136,4,930,1.59
4629551,189,90,21503561,51,170,3,239,2.52
34354969,78,170,617795,160,221,4,1599,0.63
68487503,2,88,12283149,5,153,3,26,1.88
798904,133,100,63441271,11,85,1,5,0.89
1536725,60,136,2164937,444,128,1,5,0.77
8283940,18,82,4749490,11,85,1,4,0.71
43639020,39,86,95906,130,83,2,9,0.26
1681520,152,141,47506041,0,188,4,8,1.31
3873208,38,99,12020306,67,125,2,8,1.37
1448254,1864,380,31989921,3,201,3,26,1.82
25972016,14,143,16325905,54,274,3,252,1.32
4361374,54,133,9741675,16,128,3,73,2.81
35618404,48,142,1195168,71,114,3,322,0.8
25888635,24,83,1097066,159,138,2,9,1.62
471868,88,165,16279027,3,340,3,56,1.78
638069,89,143,95935,128,94,2,10,0.18
146319,142,190,65642300,6,95,2,9,1.46
51141156,77,137,262560,117,154,1,6,1.27
9951797,86,219,29591,93,107,3,412,0.55
4613049,15,116,107226,84,100,2,9,1.78
3380875,33,92,485916,65,123,2,9,0.56
1278156,215,110,17665733,37,251,2,8,0.42
59732566,2,735,12295003,28,80,1,8,0.12
41748991,1,96,1747632,69,147,2,7,2.77
4534678,351,134,2403543,156,188,4,1212,1.25
4379841,237,149,2114281,246,187,4,1524,3.48
8385597,69,83,1036592,46,83,4,531,0.26
41274644,0,168,4962964,41,105,3,182,2.85
42751124,7,88,76368,308,312,4,2023,1.5
535189,8,95,2114813,63,110,4,633,1.54
1024865,1122,581,2109529,94,84,2,10,3.38
540996,262,207,60890003,7,177,1,6,0.75
3540798,56,122,850740,71,106,1,5,0.09
4077866,46,143,14217159,5,121,4,722,1.32
1032342,11,92,6079645,46,127,2,8,1.56
2428193,72,84,25179916,49,188,4,584,0.41
3453209,507,90,3394023,110,93,2,8,0.82
54815505,10,118,25708664,154,157,4,1001,0.36
23933928,13,93,23659168,23,81,3,128,3.2
2975952,23,88,962894,175,114,4,1083,0.88
10924886,21,125,95052,171,128,1,5,0.24
1188632,12,349,2914397,39,142,4,1761,0.64
3235885,26,93,63751949,7,83,2,8,0.16
1938788,62,81,65917587,8,110,1,4,0.7
5881963,26,130,63417747,76,127,3,333,2.03
44135112,59,93,35862383,8,120,4,353,0.66
15369995,4,160,21007304,11,137,3,51,0.62
24490059,5,317,67299493,15,78,2,9,1.02
33814994,46,77,49997662,21,95,4,382,1.83
1280227,65,114,30954277,260,967,3,522,1.45
3623092,138,112,1676757,238,163,3,476,3.8
1196677,218,246,8909461,91,148,4,1358,1.74
679657,121,93,46766150,6,132,3,35,1.72
3791009,87,112,7896912,145,258,3,515,2.41
21111007,78,105,422228,991,147,3,511,2.28
923950,124,86,124923,120,106,1,4,1.22
4322444,42,84,3006528,9,166,1,3,2.29
25176543,234,215,35573212,10,97,2,8,1.8
17533378,4,408,247095,407,109,4,3431,0.16
1282136,72,98,11269605,1400,258,1,5,0.91
12076755,30,87,31785915,6,82,3,28,1.81
8270204,15,118,30527940,22,110,2,8,1.1
1859446,83,152,1702709,346,122,2,9,0.7
41215165,0,118,891824,20,252,3,87,2.31
412070,223,150,19928890,2,174,3,16,0.6
168623,348,131,960632,91,102,2,9,1.18
7857123,150,194,34023511,132,97,2,9,1.85
53639605,0,88,21689,1838,218,3,352,0.45
111126,285,111,5420499,56,85,2,9,2.56
6110739,98,182,28700420,37,235,2,9,0.59
31840217,102,124,14486847,2,98,3,14,2.62
17463597,269,112,1728540,32,134,4,492,1.79
57201255,55,89,457704,45,141,2,9,0.01
68763,1199,244,10328139,59,96,2,9,1.19
19389399,69,87,40429,272,149,3,341,2.02
34885283,13,107,14003752,23,86,2,8,2.07
20948748,9,80,7409104,495,78,3,334,0.92
1132775,54,81,8531860,105,284,2,9,1.48
55588,34,88,32249575,14,93,3,88,0.03
23898008,105,143,1839335,178,143,3,637,2.36
2263152,20,155,7478649,18,88,4,644,0.64
26776485,613,337,588084,29,89,4,1589,1.66
1428489,260,81,50392175,18,87,3,81,0.64
4957429,14,153,33565011,0,94,4,8,1.47
57532,3202,124,94511,221,160,1,4,0.32
2524106,140,129,419672,112,79,3,446,2.6
3830347,87,137,56864,2028,204,4,8605,0.96
6273465,44,274,117528,25,95,4,1198,1.64
3230492,114,131,37176093,2,85,1,5,0.14
2426050,24,168,43455,3333,776,1,4,0.1
151694,120,87,23013212,5,82,4,386,0.56
42897859,1,311,29095870,71,174,4,819,2.36
1841851,133,129,55861855,8,93,4,494,0.98
6966640,65,143,7376715,5,146,4,611,1.19
2940911,169,97,54078462,108,138,1,4,0.82
40466093,34,128,207599,187,90,1,4,1.32
60239151,57,92,5090097,10,199,3,44,2.02
11763130,162,106,2259018,122,323,1,4,0.39
36467539,27,92,5163186,52,93,2,9,2.38
23341651,48,85,1072556,87,97,3,350,1.06
